3733092631938563761,-90,2
11725978956852308638,-85,2
13945063683091631031,-20,2
4262147575597753205,40,1
12394135879037349991,40,1
17913447743825994929,45,1
11258631898432800784,-20,2
13033123701334679967,-25,2
8686875746886144848,-20,4
11489527661457969569,-20,2
14514270659271358953,-85,2
9775052182802009123,-20,2
5833078280601788312,-25,2
10613903199269967964,-20,2
15408370007521277133,-20,2
17863727997373471591,-20,2
16071362503381775080,-25,2
1394986201790251047,-25,3
5925281697698427331,80,2
3732900704551244075,-85,2
7632697105709346974,-20,2
3419753604997569551,40,1
957108232479716261,-20,2
2713438731816213034,-25,2
16860102225562495205,-25,4
10724600981458713166,-85,2
957897056570596415,-25,2
13230685368955467052,-20,2
4111720910912506342,-20,2
5684562019741533056,-25,3
13561791202660570049,-90,2
2714373940204500400,-30,2
18245700679558077762,-25,2
3513363231384826146,-25,2
5124852003267817770,-45,2
15450357172429022469,-20,2
13672002701898495602,-30,2
5124066337059790512,-40,2
10582398686057236287,-50,2
16142261725919426005,-30,2
14475857246114847834,-35,2
18142025560714856164,-40,2
7687922069589660363,-15,2
101044688820781500,-25,2
18142217498847684990,-35,2
3316468019098415345,-45,2
6691953348209459739,-25,2
8376377440619850644,-30,2
7034653462572365123,120,2
16704303938491511748,65,2
3069290192066827174,-30,2
12925460280912023153,-100,2
18288993132747911047,-55,2
10396998694031201367,-55,2
14181841838714552449,-50,2
11562972098836556832,-55,2
9842523698724652463,-60,2
6560573072556721162,70,2
10827219426470175848,-20,2
4689869833854130249,-35,2
3212124982006211481,-35,2
8649809173881026383,-30,2
2066484012107078638,-35,2
3768922145465676385,-40,2
2456121952446634590,-95,2
7834607595801230248,-50,2
10816238050420740970,-50,2
88980702852169848,-50,2
6171504066807125166,-45,2
3531523183898769423,-50,2
1865118497934709120,-55,2
15015093000143522918,-15,2
3080658604444427428,-30,2
13683715659703465910,-15,2
16825408483144213344,-10,2
10220972135390302145,-15,2
11905396433955972686,-20,2
3070111046682131516,-25,2
5327481488030724478,-20,2
5315340608699861289,-95,2
4499350195291678787,-50,2
8712575712071582930,-50,2
6544990744515111800,-50,2
8229269061439439607,-55,2
10827062685316729842,-15,2
17669109738031744688,-15,2
9415525674182811533,-15,2
14137649067407471388,-15,2
16577248821793758390,-15,2
14910979672114771257,-20,2
16704675085326720094,70,2
12926178883109708267,-95,2
9388219996616944656,-50,2
11562036901571560378,-50,2
9841734859987266101,-55,2
6559669753353005968,75,2
4509200292153072606,-30,2
2066825482068620404,-30,2
3769108443627249147,-35,2
1475915799638772366,-95,2
1918561676393956659,-50,2
10678892276925856249,-50,2
11995993126623687421,-15,2
2947964863606853175,-15,2
4367303488374579969,-100,2
5767157880210206045,-55,2
11384315557826511165,-55,2
17065056082756065939,-20,2
2389013573742278387,-20,2
7848129578375968278,-30,2
3213617516324433891,-25,2
13685454489137314764,-20,2
15436799799861487803,-20,2
3213994031885041785,-20,2
17584221957260527377,-20,2
3476128892173325237,-15,2
4175836945636043633,-20,2
17156118931567348450,-40,2
17573748910793940094,-110,2
865817418230742850,-30,2
10811402325098083970,-30,2
9179276152531672781,-35,2
7104410570370549841,-105,2
11345007375171808109,-45,2
539377942560367277,-15,2
1492187907211922874,-35,2
667069572211989286,-105,2
17773341448508291098,-25,2
17155813882257433976,-35,2
17573337218100081636,-105,2
866792068234301656,-25,2
4311595702243802359,-55,2
2747589061659945579,-125,2
15692540482901477719,-45,2
4884940040388935831,-35,2
5263920131324022301,-35,2
6123078805510838401,-105,2
12330843031808293821,-25,2
7056425400698120082,-40,2
8942404213356196110,-110,2
9511517322275689010,-30,2
1869666629026520050,-20,2
6265168099017980165,-25,2
11292513321404045904,-30,2
17263464449974195780,-30,2
7830148528111399386,-15,2
10811638246112221464,-25,2
11291764072474867146,-25,2
17264359928715131358,-25,2
5292867826751450181,-35,2
4203898340115570769,-35,2
3535929472626209405,-15,2
1390666496944715552,-20,2
6948939554061646644,-20,2
11447498951702593335,165,2
3555438460221333805,-25,2
4725676370438598235,-25,2
15823723742200309659,-25,2
305144438083720248,-25,2
6112182401977479950,-20,2
17030700052580901050,-25,2
2286794751259376605,-5,2
15159789828467166700,-30,4
14958385398399064944,-35,4
3490469588180514892,-20,4
12285101665949659532,-20,4
8491622001202692655,-20,4
3646325404118122018,-15,4
4834601850976983491,-25,4
6837392256425987935,-30,4
11602737032568106083,-40,4
4253899040221914531,-30,4
2936895875218180788,-40,4
3834054219704982568,-45,4
14615082541969882900,-20,4
5827347149814249172,-15,4
15159417708679520886,-25,4
14958049572275959018,-30,4
3491368371613325270,-15,4
549859926519266297,-45,4
1897641017978252645,-50,4
16551777217491177049,-35,4
9204909964429592473,-35,4
11536910595658789946,-35,4
16670429803870668855,-5,4
8464956104410401043,-45,4
7533722253779984271,-30,4
10910910892698254515,-35,4
6744657495577796764,-45,4
4642488299074483712,-35,4
13802144580009137468,-35,4
2704059898890001660,-35,4
18024531603079737183,-35,4
13646447161967891282,-15,4
4063655185800231806,-20,3
5235026864136385544,-20,2
15180328444845718984,-20,2
6764583866184771933,-15,2
16531385860084824809,-20,2
6592394336272355511,-20,2
884316764728615657,-20,2
12727160415677519143,-15,2
4781085906117554516,-30,2
15588089931140167828,-30,2
17263456965569281973,35,2
1532080166970359425,-15,2
5873743699534747115,-30,2
11812882317452585485,35,6
14427789489572968826,-15,3
17790958857812403633,-15,2
5349259639306457727,-10,2
13329040777191257612,-15,2
2519643661891731404,-10,2
12519004118185913177,-35,2
1528841366498638061,-10,2
17284988478309628377,-20,2
3645997270013776312,5,3
10773082686051646173,-10,4
9480545405837830254,70,2
6108684985771250767,15,2
4125413540661637023,15,2
7915605177918143305,20,2
683996458486126568,15,2
2422459257104367207,10,2
4353561504124315899,10,1
14090789907398118343,10,2
14246003698854002784,20,2
4545004799157037218,20,2
12120868307469958064,20,2
18207051345548930918,25,2
10956021372324709319,20,2
12748526847860386376,15,2
4598157548011368285,-25,4
10856241972784101200,-25,2
12139169419642825627,-20,2
1489763332470938709,-15,2
16603245016819267622,-25,2
